	id	title	all_artists	popularity	release_date	genre	danceability	energy	key	loudness	mode	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	time_signature
517	65Bynqyt59f3fojjs1Uo41	Stay With Me (feat. Jeremy Zucker)	Jeremy Zucker	55	2018-08-31	{'alt z', 'electropop', 'indie electropop', 'pop'}	0.694	0.695	2	-6.612	1	0.489	0.000159	0.131	0.468	100.035	189787	4
518	1KxwZYyzWNyZSRyErj2ojT	Let Her Go	Passenger	77	2012-08-28	{'folk-pop', 'neo mellow'}	0.479	0.545	7	-7.346	1	0.365	0.0	0.0963	0.243	74.897	252733	4
519	1KcXKTF5TQqMjD7aXWURQY	Hallelujah	Oh Wonder	44	2020-02-07	{'indie poptimism', 'pov: indie', 'electropop'}	0.288	0.593	8	-9.136	1	0.198	0.0292	0.125	0.382	182.377	191000	3
520	3UMrglJeju5yWyYIW6o99b	The Great War	Taylor Swift	80	2022-10-22	{'pop'}	0.573	0.741	5	-8.987	1	0.219	2.23e-05	0.0842	0.554	96.016	240356	4
521	0BiqmkasE5FdrChwKfVp8X	Bigger Than The Whole Sky	Taylor Swift	74	2022-10-22	{'pop'}	0.422	0.235	6	-12.379	1	0.826	0.00648	0.115	0.068	165.71	218503	4
522	7712gjoih4QoDbXpljEk21	Paris	Taylor Swift	75	2022-10-22	{'pop'}	0.7	0.509	7	-10.547	1	0.112	3.27e-05	0.137	0.345	110.947	196259	4
523	5kiZGSxgqPdv6rbqL9THdd	High Infidelity	Taylor Swift	74	2022-10-22	{'pop'}	0.646	0.529	10	-10.179	1	0.723	0.0	0.0885	0.755	87.862	231475	4
524	6wAFvJPpTZVirBKGZ4EnMW	Glitch	Taylor Swift	72	2022-10-22	{'pop'}	0.675	0.466	11	-9.738	0	0.361	0.0	0.11	0.347	140.864	148781	4
525	0aV5uARAknQgYhBaK944FP	Would've, Could've, Should've	Taylor Swift	78	2022-10-22	{'pop'}	0.483	0.84	7	-6.508	1	0.43	0.000575	0.146	0.55	157.979	260362	4
526	3QF5RsWzK1lCvf2o2cY65P	Dear Reader	Taylor Swift	72	2022-10-22	{'pop'}	0.562	0.388	0	-12.088	1	0.481	0.00145	0.117	0.159	107.747	225194	4
527	0LO7f7ZJg871B8hLTRzrfB	Julia	Mt. Joy	69	2018-03-02	{'pov: indie', 'stomp and holler'}	0.566	0.412	5	-6.994	1	0.681	0.017	0.0741	0.47	81.879	190453	4
528	69XWcpV2x4YZWaCvstSRlK	Honey Hold Me	Morningsiders	66	2019-03-29	{'folk-pop'}	0.606	0.567	0	-6.841	1	0.367	0.00325	0.19	0.521	82.012	181455	4
529	50kpGaPAhYJ3sGmk6vplg0	Love Yourself	Justin Bieber	86	2015-11-13	{'canadian pop', 'pop'}	0.609	0.378	4	-9.828	1	0.835	0.0	0.28	0.515	100.418	233720	4
530	4Dy2WsitD8WSy1zyh5pKBf	Fever Dream	Hurtwave	8	2021-04-30	{'modern alternative pop'}	0.541	0.719	10	-7.017	1	0.31	0.0	0.0871	0.102	130.053	229154	4
531	5ELEcEsqXo3bXpBvzW7RWe	Foresight	Skrizzly Adams	23	2022-11-18	{'heartland rock'}	0.493	0.548	6	-5.197	1	0.398	0.0	0.145	0.518	91.019	158987	4
532	6aPU7grZxZj8xOVdW1RN4f	Back Seat	Skrizzly Adams	38	2022-05-06	{'heartland rock'}	0.669	0.674	11	-6.746	1	0.219	1.24e-06	0.0884	0.616	150.02	161515	4
533	2LaGstkuPusJfzRKtD0dPA	Skeletons	Bryce Fox	36	2022-02-18	{'modern alternative rock', 'rebel blues', 'heartland rock'}	0.804	0.643	6	-6.108	1	0.0359	0.0	0.0855	0.511	117.963	183305	4
534	22eqegdVyWgAQAwLkm7L9b	September	James Arthur	51	2021-06-10	{'talent show', 'uk pop', 'pop'}	0.641	0.551	9	-6.165	1	0.147	0.0	0.12	0.417	102.912	220891	4
535	4mGRwVmJgYfM6buErDPI5U	Castles	World's First Cinema	0	2022-07-29	{'uk dance', 'pop dance'}	0.646	0.886	4	-4.177	1	0.014	0.0	0.097	0.434	124.953	215528	4
536	0XYiuf1joQO6WHgLR6zIWe	Somewhere Only We Know	Rhianne	0	2022-09-05	{'indonesian viral pop'}	0.6	0.46	10	-7.381	1	0.839	0.868	0.118	0.164	172.084	184186	4
537	2gRKq9rIC5i1zuxp06zJWH	What's Left of You	Chord Overstreet	64	2021-06-04	{'acoustic pop'}	0.731	0.507	0	-6.477	1	0.572	0.0	0.0912	0.265	117.969	178600	4
538	7mI47ohbaXHF8Kgt1wAgbc	Nobody Else	Cole Norton	50	2020-07-10	set()	0.596	0.513	2	-9.846	1	0.293	0.0	0.112	0.23	123.01	212729	4
539	4I7nXv6iqKh60sWMJdpUbN	Tidal Wave - Acoustic	Old Sea Brigade	65	2018-04-20	{'indie folk', 'indie anthem-folk', 'modern indie folk', 'pop folk'}	0.646	0.288	1	-15.797	0	0.935	0.00122	0.16	0.338	106.923	155050	4
540	4HcARAxzsbIB3MqiEkejM6	Locksmith	Sadie Jean	76	2022-10-07	{'singer-songwriter pop', 'alt z'}	0.566	0.348	1	-10.726	1	0.559	7.66e-06	0.113	0.374	98.734	164082	4
541	7s3rgBMFFSInGwod5lnHz7	Try	Micky	59	2021-03-25	set()	0.68	0.257	0	-11.24	0	0.827	2.95e-06	0.102	0.302	99.919	216997	4
542	583Fc6qU9thMdXu64j1Wus	Nights Like This	St. Lundi	71	2021-09-03	{'uk pop'}	0.664	0.669	1	-5.83	1	0.0487	0.0	0.207	0.555	115.91	190326	4
543	2gA74HvN6NKFrhgzpd5oNE	Line By Line (feat. Maren Morris)	Maren Morris	57	2021-01-13	{'singer-songwriter pop', 'canadian contemporary r&b', 'contemporary country', 'alt z', 'classic texas country'}	0.645	0.486	0	-7.299	1	0.274	0.0	0.135	0.453	72.536	208187	4
544	1J03F4b5CT2PVcgy4AeluL	My Father Said	Hurtwave	6	2021-04-30	{'modern alternative pop'}	0.299	0.39	6	-8.388	1	0.326	0.0	0.105	0.247	135.281	252392	3
545	7sGI51pCYVwzdvJyVm00Ou	New Year's Eve	Seneca	4	2021-04-30	{'modern alternative pop'}	0.497	0.711	3	-5.326	1	0.229	0.0	0.0992	0.137	123.029	224045	4
546	48SXGTi8lDrFW6Ly8pizpZ	Give Me	Boy In Space	41	2018-09-28	{'alt z'}	0.511	0.391	9	-9.815	1	0.232	0.0	0.0636	0.23	134.303	210208	4
547	7nag7QOhd7SjO6iWW9DyKn	Let You Love Me	Blake McGrath	36	2019-09-06	{'canadian pop'}	0.412	0.29	8	-11.314	1	0.67	0.0	0.118	0.364	155.904	364149	4
548	7xapw9Oy21WpfEcib2ErSA	Mistletoe	Justin Bieber	63	2011-01-01	{'canadian pop', 'pop'}	0.657	0.56	6	-9.049	0	0.498	0.0	0.0794	0.854	161.993	182947	4
549	7wCHbwukYa1tqBDypIgvoK	Down	Mat Kearney	34	2011-01-01	{'acoustic pop', 'neo mellow'}	0.505	0.879	5	-3.879	1	0.00379	1.16e-06	0.101	0.793	152.06	240253	4
550	5fPDyYFLCUJ4pKxTskDDCG	Call Back	half•alive	42	2022-12-02	{'alt z', 'pov: indie'}	0.784	0.491	10	-8.988	1	0.56	3.5e-06	0.178	0.72	84.999	162733	4
551	135EP4qT9Eo0Uu0fMIln2c	Love On The Brain - Los Feliz Blvd	Bishop Briggs	44	2017-04-21	{'modern rock', 'modern alternative rock', 'stomp and holler', 'piano rock', 'indie rock'}	0.378	0.431	1	-5.257	0	0.862	0.0	0.0867	0.336	140.719	266852	4
552	64ch5GFGb2lq9NbjPdjkaM	Summerland	half•alive	53	2022-02-11	{'alt z', 'pov: indie'}	0.709	0.799	2	-4.985	1	0.272	0.0	0.452	0.699	103.879	229653	4
553	1utCtRS9AKwl9Kj2jVD1Cr	Hot Tea	half•alive	52	2022-02-11	{'alt z', 'pov: indie'}	0.538	0.676	10	-4.73	0	0.0855	0.0	0.202	0.378	126.035	174400	4
554	5norEDC5hzjxQIPlyKteMk	Back Around	half•alive	41	2022-02-11	{'alt z', 'pov: indie'}	0.682	0.833	10	-4.675	1	0.162	2.74e-06	0.609	0.579	120.03	224920	4
555	3CftudKRHDfd1NuB2bYTFj	High Up	half•alive	44	2022-12-02	{'alt z', 'pov: indie'}	0.644	0.738	5	-6.367	1	0.191	0.00167	0.117	0.532	145.998	209160	4
556	7Gk8IPlFTLUcoIH3mtASI0	Record Player	AJR	59	2022-10-27	{'pov: indie', 'brooklyn indie'}	0.665	0.686	11	-7.049	0	0.247	0.0	0.062	0.927	73.987	149538	4
557	0TkJIyL69RAUIbNwGub6uR	Burn The House Down	AJR	70	2018-09-21	{'pov: indie'}	0.454	0.66	0	-4.357	1	0.0364	0.0	0.181	0.568	184.353	212374	4
558	4bYwK4mvWubnAkCextxH2d	Where do we go now?	Gracie Abrams	19	2023-01-13	{'alt z'}	0.612	0.691	10	-10.67	1	0.419	0.0242	0.145	0.632	151.029	243600	4
559	2wwko1N7dVjpsHt5Ca9be3	If I Be Wrong	Wolf Larsen	44	2011-12-06	{'bay area indie', 'stomp and flutter'}	0.33	0.247	10	-9.825	1	0.738	0.0176	0.125	0.202	133.718	438701	3
560	1Nt4hDwC9bGT8P9NU5TuFX	These Tears	Andy Grammer	56	2023-01-13	{'post-teen pop', 'neo mellow'}	0.725	0.485	7	-7.651	1	0.113	0.0	0.0784	0.527	89.995	169656	4
561	5Apvsk0suoivI1H8CmBglv	Almost (Sweet Music)	Hozier	74	2019-03-01	{'pov: indie', 'irish singer-songwriter', 'modern rock', 'pop'}	0.523	0.687	7	-5.601	1	0.0215	2.86e-06	0.203	0.711	90.036	217480	4
562	1BlQWQgGP84r4GYUVty4Ar	Mess	Noah Kahan	71	2019-06-14	{'singer-songwriter pop', 'pov: indie'}	0.442	0.826	10	-5.32	1	0.176	0.0	0.0978	0.601	80.848	213320	4
563	57V4uc2b2diZ4RPHXWecb9	Like Real People Do	Hozier	73	2014-09-19	{'pov: indie', 'irish singer-songwriter', 'modern rock', 'pop'}	0.539	0.179	7	-14.33	1	0.921	0.393	0.106	0.145	140.01	198027	3
564	6rCjkeurS1X32ZQZyrLtR1	White Noise	Ella Vos	42	2017-11-17	{'indie electropop', 'indie poptimism', 'alt z', 'electropop', 'la pop'}	0.716	0.307	3	-8.616	1	0.134	0.00907	0.0906	0.256	137.921	222733	4
565	3KM1RuZ2aZlfnX5tuaPafx	Mindreader	Ella Vos	0	2023-01-13	{'indie electropop', 'indie poptimism', 'alt z', 'electropop', 'la pop'}	0.647	0.724	8	-7.165	0	0.217	0.0781	0.126	0.702	106.985	190396	4
566	1nAAdRDotQriNsYx8dXziw	Down in Flames	Ella Vos	44	2017-11-17	{'indie electropop', 'indie poptimism', 'alt z', 'electropop', 'la pop'}	0.792	0.467	8	-6.311	0	0.0928	0.0164	0.0897	0.0544	137.056	187508	4
567	5pgQ9Ka4xupei6NRdZYiIl	All of Our Tomorrows	CHPTRS	23	2023-01-27	set()	0.586	0.541	7	-10.791	1	0.165	0.00284	0.0971	0.179	87.977	245316	4
568	6oNZ0WxqptE7V0qpjtyJ4a	Falls	Sasha Alex Sloan	57	2017-09-08	{'alt z', 'edm', 'indietronica', 'chillwave'}	0.294	0.697	6	-6.029	1	0.0398	0.00011	0.136	0.183	160.566	232937	4
569	2TY2GcWmTmcE6L40jYC9Xv	I Dreamt We Spoke Again - Louis the Child Remix	Louis The Child	51	2019-05-22	{'chamber pop', 'washington indie', 'modern rock', 'alternative rock', 'seattle indie', 'edm', 'indietronica', 'electropop', 'indie rock'}	0.653	0.496	0	-7.746	1	0.0825	0.0041	0.0725	0.11	118.796	190399	4
570	2Vi0rMV0PsaWxsPGNohOY9	Find	Cody Lovaas	42	2018-04-27	{'indie electropop', 'future bass', 'swedish electropop', 'pop edm', 'electropop', 'vapor twitch', 'la pop'}	0.55	0.468	0	-7.608	1	0.054	0.00108	0.232	0.293	92.06	219118	4
571	6IWyXBnOcnkjuuBCaAtSaz	The Moment	Tay Oskee	55	2020-11-06	{'australian indigenous', 'australian indie folk'}	0.664	0.336	0	-16.745	1	0.869	0.114	0.124	0.522	89.023	132467	4
572	5Vnny8AlKRnPZ3wQNouf2T	Don't Let Me	Morningsiders	66	2019-03-29	{'folk-pop'}	0.471	0.639	2	-5.908	1	0.22	3.46e-05	0.0953	0.706	199.918	183851	4
573	2VlLbhGLVJgdOW7kKdWWFc	Six Feet Under	Billie Eilish	76	2016-11-17	{'art pop', 'electropop', 'pop'}	0.576	0.307	11	-12.732	0	0.807	0.000355	0.0792	0.157	67.513	189613	4
574	0QZ5yyl6B6utIWkxeBDxQN	The Night We Met	Lord Huron	81	2015-04-07	{'indie folk', 'modern rock', 'stomp and holler'}	0.545	0.366	2	-9.51	1	0.969	0.267	0.641	0.1	86.997	208212	3
575	0pdKRp2sUthTPe7RLWpPqQ	You're Somebody Else	flora cash	73	2018-06-19	{'swedish indie folk', 'indie pop', 'scandipop'}	0.713	0.452	1	-9.638	1	0.841	0.0038	0.105	0.235	102.963	218883	4
576	6IHk89blS7GnGC5UFWejO2	everything sucks (feat. GRACEY)	GRACEY	48	2021-09-10	{'singer-songwriter pop', 'uk pop'}	0.734	0.401	6	-7.311	1	0.0169	0.0	0.0795	0.587	138.003	116261	4
577	7GCVboEDzfL3NKp1NrAgHR	Wrong Direction	Hailee Steinfeld	0	2020-01-01	{'pop'}	0.378	0.388	10	-9.017	1	0.472	0.0	0.157	0.188	72.293	248987	4
578	65Ki57yTO2fXdtKPOaS15n	Make You Mine - Acoustic	PUBLIC	56	2019-08-09	{'indie rockism'}	0.721	0.389	9	-8.558	1	0.755	0.0	0.136	0.465	98.003	209093	4
579	6lbab5xH9F6MfjXsKl0f6D	Let Her Go (Acoustic Version)	Passenger	54	2013-11-29	{'folk-pop', 'neo mellow'}	0.555	0.0739	4	-13.961	0	0.948	0.0	0.108	0.25	139.149	266627	4
580	1kAkUHFb7ryeVkVSRD6Nkj	Wish I Was Better	yaeow	63	2020-04-10	{'sad lo-fi', 'lo-fi chill', 'sad rap'}	0.732	0.304	0	-13.086	0	0.747	6.13e-05	0.143	0.185	139.965	140571	4
581	3u5bTqHMM1P34ZkbwzdckV	The Story Never Ends	Lauv	1	2018-05-31	{'pop'}	0.614	0.126	9	-9.403	1	0.911	0.0	0.148	0.351	119.945	229029	4
582	57ORnALC6BR73ch7iVR4ga	I Get Overwhelmed	Dark Rooms	38	2017-01-16	{'la pop'}	0.321	0.489	0	-9.53	1	0.636	0.000412	0.113	0.263	118.16	285773	4
583	6GbWNeR3P9MTCmSyPVHgb1	Taste	Rhye	57	2018-02-02	{'downtempo', 'art pop', 'shimmer pop', 'indie soul', 'indietronica'}	0.768	0.429	1	-9.401	1	0.875	0.419	0.115	0.415	104.026	225600	4
584	5sWF1EZGm727f3b620vkbC	33 “GOD”	Bon Iver	58	2016-09-30	{'chamber pop', 'modern rock', 'melancholia', 'indie folk', 'eau claire indie'}	0.469	0.392	4	-10.472	1	0.83	0.0277	0.0937	0.322	133.33	213000	4
585	35QAUfIbfIXT3p3cWhaKxZ	California	The Lagoons	63	2016-08-02	{'la indie'}	0.786	0.686	4	-7.18	1	0.276	0.668	0.0416	0.542	119.997	261773	4
586	2OJPxd64jBHUoMXsbeiUgY	Belong	Kimbra	37	2017-06-09	{'bergen indie', 'nz pop', 'electropop', 'vapor pop'}	0.755	0.495	0	-7.231	1	0.512	0.0147	0.207	0.823	95.035	174268	4
587	71HEg3bYLyMAxHuJ3a6KIM	I’ll Still Have Me	Cyn	47	2018-09-21	{'alt z', 'la pop'}	0.604	0.277	2	-8.249	1	0.915	1.82e-05	0.113	0.22	82.922	219268	4
588	4zcMBfbQZvBSHQBGDd6gsN	You Already Know	JJ Heller	56	2020-04-06	set()	0.496	0.117	0	-12.884	1	0.933	0.0	0.126	0.318	78.068	214360	4
589	5YqpHuXpFjDVZ7tY1ClFll	Heartbeats	José González	67	2006-04-03	{'chamber pop', 'swedish indie folk', 'stomp and holler', 'indie folk', 'gothenburg indie', 'swedish indie pop', 'swedish singer-songwriter'}	0.589	0.177	3	-14.891	1	0.977	0.714	0.0958	0.311	88.409	161680	4
590	45bE4HXI0AwGZXfZtMp8JR	you broke me first	Tate McRae	84	2020-04-17	{'alt z', 'pop'}	0.667	0.373	4	-9.389	1	0.785	0.0	0.0906	0.0823	124.148	169266	4
591	4xqrdfXkTW4T0RauPLv3WA	Heather	Conan Gray	87	2020-03-20	{'pov: indie', 'bedroom pop', 'pop'}	0.357	0.425	5	-7.301	1	0.584	0.0	0.322	0.27	102.078	198040	3
592	4nzBST9JdZIy9qfilr93Po	aftermath	vaultboy	63	2021-09-03	{'singer-songwriter pop'}	0.617	0.38	9	-9.275	1	0.018	0.0	0.112	0.192	116.961	166610	4
593	6gDfUQy4kGt2goNbixBaR5	Resurrect Me	Skrizzly Adams	30	2019-11-15	{'heartland rock'}	0.494	0.621	0	-5.061	0	0.249	0.0	0.133	0.265	162.074	217645	3
594	5Ohxk2dO5COHF1krpoPigN	Sign of the Times	Harry Styles	86	2017-05-12	{'pop'}	0.516	0.595	5	-4.63	1	0.0275	0.0	0.109	0.222	119.972	340707	4
595	1vXmhTcKkv7Kck2gBap1fz	Seventeen Going Under - Acoustic	Holly Humberstone	55	2021-12-09	{'modern rock', 'indie pop', 'alt z', 'uk pop', 'north east england indie', 'modern alternative pop'}	0.578	0.5	1	-7.587	1	0.782	1.63e-06	0.0813	0.525	75.01	270840	4
596	1J14CdDAvBTE1AJYUOwl6C	Arcade	Duncan Laurence	76	2020-11-12	{'dutch pop'}	0.453	0.35	9	-11.639	0	0.827	0.00122	0.144	0.279	72.017	185147	3
597	3JvKfv6T31zO0ini8iNItO	Another Love	Tom Odell	92	2013-06-24	{'chill pop'}	0.445	0.537	4	-8.532	0	0.695	1.65e-05	0.0944	0.131	122.769	244360	4
598	3Qm34CS0ZOhQeUgr0O6St6	think about u	Syence	11	2021-10-15	{'stutter house'}	0.601	0.761	10	-3.621	0	0.264	0.0	0.136	0.405	151.799	170526	4
599	3Dkvp3L4w0uJFYfIPa8E9H	ILYSB - STRIPPED	LANY	68	2015-12-11	{'la pop'}	0.661	0.393	5	-8.199	1	0.546	0.000131	0.11	0.165	83.851	244820	4
600	2OC89KPLkfvvoSPvVqiAsQ	In Your Hands	Felicia Lu	19	2021-09-03	set()	0.613	0.442	9	-9.011	0	0.56	6.49e-06	0.0863	0.162	100.915	193200	4
601	5hwh37sTi84MVhCBMWzhGE	Superficial Love	Ruth B.	67	2015-11-27	{'alt z', 'canadian contemporary r&b', 'canadian pop', 'pop'}	0.477	0.242	8	-9.162	1	0.928	0.0	0.0818	0.488	43.509	207973	4
602	0HCFZGK3c1TQorbyPHcj1l	Blessed & Free	H.E.R.	59	2021-09-30	{'contemporary country', 'black americana', 'r&b', 'rap', 'country road', 'country'}	0.651	0.483	5	-9.867	0	0.754	5.12e-06	0.135	0.387	157.765	198171	4
603	4DZghpw50ZnO3ckfDuNkft	New Religion	The Heydaze	57	2017-04-14	{'hopebeat'}	0.537	0.863	7	-4.46	1	0.00201	0.0	0.201	0.484	97.02	203587	4
604	5LbYbAkAQl6fEzc3T8QT6K	All I've Built	Holden Miller	12	2022-06-24	{'singer-songwriter pop'}	0.658	0.69	5	-8.304	1	0.0768	0.00989	0.667	0.489	144.915	188267	4
605	6AmrRS8slCMxGUZePjV6dH	Resin	Dustin Tebbutt	66	2020-08-28	{'indie folk', 'indie anthem-folk', 'modern indie folk', 'australian indie'}	0.259	0.373	1	-12.925	0	0.895	0.181	0.118	0.196	83.295	203940	4
606	1QG2YVDWSAJXxTe0sLoAe2	The Garden	Ed Prosek	53	2021-09-17	{'modern indie folk', 'indie anthem-folk'}	0.451	0.422	3	-10.551	1	0.893	2.68e-05	0.109	0.684	99.061	184342	4
607	5uMoppTUGhP4l1Unv4OaMX	Lost	Blake Rose	66	2020-11-06	{'australian electropop', 'singer-songwriter pop'}	0.597	0.687	4	-6.536	1	0.216	0.0	0.107	0.502	94.749	234623	4
608	56U84FLjFgsEY6NZvuxa3U	Something to Someone	Dermot Kennedy	50	2022-11-18	{'folk-pop', 'irish pop', 'uk pop'}	0.521	0.869	0	-6.278	1	0.247	1.55e-06	0.0765	0.418	146.931	198107	4
609	0cgFnx6yIVv3RrqXlZTiGZ	I Wanna Dance With Somebody - Who Loves Me	Smith & Thell	56	2022-05-20	{'swedish pop'}	0.593	0.787	2	-6.429	1	0.038	0.0	0.194	0.507	125.957	203538	4
610	3q9PVufz68TRvOao25IMNk	MOTTO	NF	67	2023-03-09	{'hip hop', 'pop rap'}	0.685	0.882	0	-4.103	0	0.082	0.0	0.286	0.715	80.283	217272	4
611	4mOqHhznOkkYrhfgssktbZ	Blindsided	Bon Iver	55	2008-02-19	{'chamber pop', 'modern rock', 'melancholia', 'indie folk', 'eau claire indie'}	0.671	0.147	10	-18.626	1	0.958	0.0755	0.144	0.0555	115.289	329267	4
612	5Mw9bXG1dLNhbjofkVS2oR	Oceans (Where Feet May Fail)	TAYA	69	2013-02-26	{'worship', 'world worship', 'christian music', 'ccm'}	0.262	0.361	2	-10.187	1	0.508	0.00268	0.108	0.056	126.786	535963	4
613	0yLdNVWF3Srea0uzk55zFn	Flowers	Miley Cyrus	92	2023-01-13	{'pop'}	0.707	0.681	0	-4.325	1	0.0632	5.15e-06	0.0322	0.646	117.999	200455	4
614	37zuIvk4KBkAxxLJsxJaHq	Would That I	Hozier	75	2019-03-01	{'pov: indie', 'irish singer-songwriter', 'modern rock', 'pop'}	0.521	0.526	5	-6.032	1	0.243	0.00537	0.108	0.502	130.694	268293	4
615	1HMQmOWrkieKYWlFsjUP3D	Bloom - Bonus Track	The Paper Kites	78	2013-03-05	{'indie folk', 'australian indie folk', 'acoustic pop', 'stomp and holler'}	0.591	0.416	1	-9.794	1	0.882	0.000641	0.112	0.415	96.003	210080	4
616	4vPh1nmJ8ReDZ0i9W2GMyI	We Should Plant a Tree	Ross Copperman	48	2019-04-19	{'acoustic pop', 'piano rock'}	0.516	0.521	6	-6.24	1	0.272	2.68e-06	0.0859	0.198	94.007	186533	4
617	6p9vTtbwiVHMahR5UwNI7k	Ungrateful Eyes	Jon Bellion	46	2013-12-10	{'indie pop rap'}	0.786	0.75	5	-5.137	1	0.213	5.62e-06	0.0869	0.656	119.967	204760	4
618	2KCqAdd2ad0hpJc5ySoTE8	Coastline	Hollow Coves	1	2017-02-03	{'indie folk'}	0.67	0.496	2	-11.23	1	0.627	0.00325	0.0584	0.427	100.17	233973	4
619	08bo51XXjxoJRv3O9tuUaj	The Woods	Hollow Coves	0	2017-02-03	{'indie folk'}	0.802	0.41	9	-12.793	1	0.411	0.00107	0.0941	0.224	106.047	241547	4
620	28sWYevC75ZrUMJ0tD4zWM	These Memories	Hollow Coves	0	2017-02-03	{'indie folk'}	0.521	0.265	1	-18.229	1	0.961	0.133	0.0676	0.392	77.519	313480	4
621	37EQsOkuUxhqV1yJcPC1TY	i tried	Camylio	60	2022-03-11	{'gen z singer-songwriter'}	0.567	0.468	7	-9.63	0	0.721	7.05e-06	0.13	0.238	139.922	160791	4
622	5V7mTIcXVU9k2JNu0mE6vy	Fall for You (Acoustic)	Secondhand Serenade	65	2012	{'neon pop punk', 'pop punk', 'pixie', 'piano rock'}	0.433	0.307	0	-8.796	1	0.65	0.0	0.0635	0.378	178.114	176947	4
623	2IzUjVfO3UrAY73UjHHsGi	Love Somebody	Lauv	66	2020-07-10	{'pop'}	0.511	0.467	7	-7.799	1	0.263	0.0	0.0641	0.373	78.173	142773	1
624	24qOlCdUSSU6ungmY6fZmi	Used To	Lou Elliotte	50	2018-11-09	{'swedish pop', 'scandipop'}	0.659	0.451	10	-8.16	1	0.278	0.0	0.0889	0.392	101.99	174280	4
625	5nRTMvaTOkKxxAy5F8RmeB	Best Part of Me	Caleb Hearn	58	2021-08-27	{'singer-songwriter pop'}	0.371	0.226	0	-9.057	1	0.675	0.0	0.108	0.222	99.764	139595	4
626	7Ktbhp8YaAxKYiYbwjg9rg	I Would Die 4 U	Holly Humberstone	53	2022-02-25	{'indie pop', 'alt z', 'uk pop', 'modern alternative pop'}	0.668	0.452	2	-12.612	1	0.839	2.18e-06	0.127	0.148	126.138	140567	4
627	3rocTBn0NsGrVAHGOZNzH5	Higher Love	James Vincent McMorrow	52	2012-02-21	{'indie folk', 'chamber pop', 'irish singer-songwriter', 'stomp and holler'}	0.373	0.114	5	-17.951	1	0.964	0.000498	0.111	0.173	127.545	214787	1
628	3U5JVgI2x4rDyHGObzJfNf	Unwritten	Natasha Bedingfield	80	2004-08-30	{'dance pop', 'post-teen pop', 'pop'}	0.706	0.8	5	-6.333	1	0.00584	0.0	0.0822	0.629	100.011	259333	4
629	1V2K6ftpUhL9sLEoceuzoY	She Sets The City On Fire	Gavin DeGraw	62	2016-09-09	{'pop rock', 'neo mellow'}	0.618	0.61	4	-6.413	1	0.0129	0.0	0.0821	0.595	125.887	218707	4
630	5vlEg2fT4cFWAqU5QptIpQ	Replay	Iyaz	74	2009-08-11	{'dance pop', 'post-teen pop', 'pop rap'}	0.706	0.751	9	-6.323	1	0.173	0.0	0.168	0.195	91.031	182307	4
631	4W3z0jlvHobe740IG2XaFt	What About Us	Davina Michelle	53	2017-08-21	{'dutch pop'}	0.535	0.414	8	-2.259	1	0.802	0.0	0.106	0.221	76.784	143529	3
632	1z3IMCIkXgToOI9idKDSrU	Get Me out of Here	Milva	47	2020-07-03	set()	0.68	0.64	11	-6.957	1	0.0231	5.02e-06	0.0893	0.61	103.094	186250	4
633	2XsQS1noUOFR0NfX1VUIoK	Something Wild	Andrew McMahon in the Wilderness	40	2016-08-12	{'pop violin', 'indie poptimism', 'bow pop', 'hopebeat', 'piano rock'}	0.557	0.656	10	-7.627	1	0.198	0.0	0.423	0.406	106.06	223147	4
634	40EJ13BOHJ4e7HAJ0GzKIC	Leap Of Faith	Christopher	49	2021-03-26	{'danish pop'}	0.677	0.631	11	-6.729	0	0.101	0.0	0.132	0.368	126.88	217714	4
635	43DHLzDkncpby82Po5jlOZ	Don't Stop Me Now	Queen	63	1978-11-10	{'glam rock', 'classic rock', 'rock'}	0.561	0.757	5	-10.061	1	0.0563	0.00127	0.558	0.64	156.432	209560	4
636	0p4K6vPDV2bnwCK1hihpt7	Good In Me	Andy Grammer	52	2022-11-11	{'post-teen pop', 'neo mellow'}	0.571	0.588	2	-7.84	1	0.155	1.21e-05	0.197	0.325	96.886	181270	3
637	2HSekxe7v8D8gh4ARg3rhx	Early In The Morning, I'll Come Calling	James Vincent McMorrow	25	2011-01-25	{'indie folk', 'chamber pop', 'irish singer-songwriter', 'stomp and holler'}	0.52	0.18	7	-12.04	1	0.978	0.000729	0.108	0.516	109.18	157107	4
638	12cZWGf5ZgLcKubEW9mx5q	HOPE	NF	76	2023-02-16	{'hip hop', 'pop rap'}	0.546	0.787	0	-4.023	0	0.396	0.0	0.0619	0.497	100.559	264473	3
639	3oLe5ZILASG8vU5dxIMfLY	The Search	NF	77	2019-07-26	{'hip hop', 'pop rap'}	0.789	0.789	2	-4.813	1	0.598	0.0	0.099	0.37	119.95	248053	4
640	3LLezpquftwn7QI1rYIovM	Narcissist	Avery Anna	64	2021-11-12	{'singer-songwriter pop', 'modern country pop'}	0.322	0.48	1	-5.989	1	0.746	0.0	0.113	0.304	73.476	154027	4
641	5LkRgwjOaBydaGxc5rztPd	Can't Miss You Anymore	Avery Anna	51	2021-05-07	{'singer-songwriter pop', 'modern country pop'}	0.388	0.428	5	-7.146	1	0.166	0.0	0.0773	0.311	189.792	172664	4
